oid,collection_dt,longitude,latitude,address
46100734,20210814163000931,126.410777,33.250334,"세븐일레븐 서귀포중문롯데점, 29-5, 중문관광로72번길, 서귀포시, 제주특별자치도, 63535, 대한민국"
46100820,20210814163000931,126.320685,33.461696,"애원로, 애월리, 제주시, 제주특별자치도, 63043, 대한민국"
46101058,20210814163000931,180.0000001,90.0000001,
4610119d,20210814163000931,126.418658,33.245089,"중문관광로, 서귀포시, 제주특별자치도, 63535, 대한민국"
461011b4,20210814163000931,126.512657,33.504223,"한천로, 용담일동, 제주시, 제주특별자치도, 63184, 대한민국"
46101208,20210814163000931,126.381153,33.475904,"일주서로, 애월리, 제주시, 제주특별자치도, 63044, 대한민국"
4610127b,20210814163000931,126.632657,33.316241,"서성로, 서귀포시, 제주특별자치도, 63611, 대한민국"
461017a7,20210814163000931,126.573584,33.511901,"연삼로, 화북이동, 제주시, 제주특별자치도, 63303, 대한민국"
461017a7,20210814163000931,126.573584,33.511901,"연삼로, 화북이동, 제주시, 제주특별자치도, 63303, 대한민국"
4610180c,20210814163000931,126.466375,33.476244,"노형로, 제주시, 제주특별자치도, 63103, 대한민국"
46100214,20210814163000947,126.306749,33.451088,"일주서로, 곽지리, 제주시, 제주특별자치도, 63034, 대한민국"
461005da,20210814163000947,126.506565,33.500324,"서광로, 오라삼동, 제주시, 제주특별자치도, 63184, 대한민국"
461006dd,20210814163000947,126.496182,33.504426,"다호북길, 제주시, 제주특별자치도, 63115, 대한민국"
461006dd,20210814163000947,126.496182,33.504426,"다호북길, 제주시, 제주특별자치도, 63115, 대한민국"
4610106f,20210814163000947,180.0000001,90.0000001,
4610118a,20210814163000947,126.369567,33.268244,"한창로, 상창리, 서귀포시, 제주특별자치도, 63538, 대한민국"
461011d0,20210814163000947,126.3836,33.273217,"중산간서로, 서귀포시, 제주특별자치도, 63537, 대한민국"
461011fa,20210814163000947,126.502836,33.512488,"용해로, 용담이동, 제주시, 제주특별자치도, 63161, 대한민국"
4610121a,20210814163000947,126.241782,33.232375,"일주서로, 대정읍, 일과리, 서귀포시, 제주특별자치도, 63506, 대한민국"
46101821,20210814163000947,126.914909,33.447589,"고성리, 서귀포시, 제주특별자치도, 63640, 대한민국"
461018c1,20210814163000947,126.43401,33.493656,"외도초등학교, 일주서로, 외도이동, 제주시, 제주특별자치도, 63071, 대한민국"
461018dc,20210814163000947,126.532846,33.513389,"Oriental Medical Clinic, 58, 동문로, 건입동, 제주시, 제주특별자치도, 63278, 대한민국"
4610196a,20210814163000947,126.599548,33.52081,"일주동로, 삼양일동, 신촌리, 제주시, 제주특별자치도, 63337, 대한민국"
4610196a,20210814163000947,126.599548,33.52081,"일주동로, 삼양일동, 신촌리, 제주시, 제주특별자치도, 63337, 대한민국"
46100831,20210814163000963,126.29707,33.419063,"중산간서로, 제주시, 제주특별자치도, 63024, 대한민국"
46101135,20210814163000963,126.509819,33.508316,"제주용담2동우편취급국, 150, 용문로, 용담이동, 제주시, 제주특별자치도, 63161, 대한민국"
461011cd,20210814163000963,126.369631,33.375595,"평화로, 제주시, 제주특별자치도, 63038, 대한민국"
461011d0,20210814163000963,126.3836,33.273217,"중산간서로, 서귀포시, 제주특별자치도, 63537, 대한민국"
46101211,20210814163000963,126.518699,33.240391,"Jeju Olle 7, 법환동, 서귀포시, 제주특별자치도, 63573, 대한민국"
46101250,20210814163000963,180.0000001,90.0000001,
4610126f,20210814163000963,126.274772,33.357397,"중산간서로, 상명리, 제주시, 제주특별자치도, 63018, 대한민국"
46101285,20210814163000963,126.601531,33.521282,"일주동로, 삼양일동, 신촌리, 제주시, 제주특별자치도, 63337, 대한민국"
4610133c,20210814163000963,126.518419,33.508915,"남성로, 용담일동, 제주시, 제주특별자치도, 63172, 대한민국"
461001af,20210814163000978,126.426098,33.262237,"중산간서로, 중문동, 서귀포시, 제주특별자치도, 63551, 대한민국"
4610030b,20210814163000978,126.458056,33.465405,"애조로, 제주시, 제주특별자치도, 63103, 대한민국"
461003e4,20210814163000978,126.497804,33.497866,"서광로, 오라삼동, 제주시, 제주특별자치도, 63125, 대한민국"
46100575,20210814163000978,126.308864,33.452568,"일주서로, 곽지리, 제주시, 제주특별자치도, 63034, 대한민국"
46100593,20210814163000978,126.488574,33.463787,"애조로, 오라이동, 제주시, 제주특별자치도, 63147, 대한민국"
46100593,20210814163000978,126.488574,33.463787,"애조로, 오라이동, 제주시, 제주특별자치도, 63147, 대한민국"
461005e6,20210814163000978,180.0000001,90.0000001,
46101099,20210814163000978,126.640748,33.527659,"조천우회로, 조천리, 제주시, 제주특별자치도, 63335, 대한민국"
4610013d,20210814163000994,126.320417,33.461132,"일주서로, 애월리, 제주시, 제주특별자치도, 63043, 대한민국"
4610020a,20210814163000994,126.343751,33.396284,"아르떼뮤지엄 ARTE MUSEUM, 478, 금가로, 상가리, 제주시, 제주특별자치도, 63038, 대한민국"
46100450,20210814163000994,126.312436,33.462106,"애월로, 애월리, 제주시, 제주특별자치도, 63043, 대한민국"
46100596,20210814163000994,126.508658,33.497185,"오라로, 오라삼동, 제주시, 제주특별자치도, 63148, 대한민국"
461005e6,20210814163000994,180.0000001,90.0000001,
46101198,20210814163000994,180.0000001,90.0000001,
461011cd,20210814163000994,126.369631,33.375595,"평화로, 제주시, 제주특별자치도, 63038, 대한민국"
46101787,20210814163000994,126.485036,33.463636,"1100로, 제주시, 제주특별자치도, 63142, 대한민국"
46101804,20210814163000994,126.340159,33.463271,"고내리교차로, 일주서로, 고내리, 제주시, 제주특별자치도, 63044, 대한민국"
46101369,20210814163001119,126.346306,33.299388,"한창로, 동광리, 서귀포시, 제주특별자치도, 63522, 대한민국"
461012cf,20210814163001150,126.491065,33.234545,"이어도로, 법환동, 서귀포시, 제주특별자치도, 63573, 대한민국"
461002d5,20210814163001385,126.483304,33.474265,"1100로, 노형동, 제주시, 제주특별자치도, 63087, 대한민국"
461006da,20210814163001416,126.204467,33.367658,"일주서로, 판포리, 제주시, 제주특별자치도, 63002, 대한민국"
461002db,20210814163001431,126.35455,33.353973,"월각로, 제주시, 제주특별자치도, 63038, 대한민국"
46100283,20210814163001525,126.665243,33.469884,"번영로, 제주시, 제주특별자치도, 63343, 대한민국"
46101334,20210814163001525,126.59706,33.488981,"카페봄봄, 524, 번영로, 봉개동, 제주시, 제주특별자치도, 63327, 대한민국"
46100283,20210814163001541,126.665243,33.469884,"번영로, 제주시, 제주특별자치도, 63343, 대한민국"
46101334,20210814163001541,126.59706,33.488981,"카페봄봄, 524, 번영로, 봉개동, 제주시, 제주특별자치도, 63327, 대한민국"
461000ec,20210814163001556,126.492058,33.495888,"다호길, 도두이동, 제주시, 제주특별자치도, 63115, 대한민국"
461002e3,20210814163001807,126.802995,33.377242,"번영로, 하천리, 서귀포시, 제주특별자치도, 63635, 대한민국"
46100734,20210814163001947,126.410777,33.250334,"세븐일레븐 서귀포중문롯데점, 29-5, 중문관광로72번길, 서귀포시, 제주특별자치도, 63535, 대한민국"
46101369,20210814163002150,126.346385,33.299273,"한창로, 동광리, 서귀포시, 제주특별자치도, 63522, 대한민국"
461012cf,20210814163002182,126.490955,33.234537,"이어도로, 법환동, 서귀포시, 제주특별자치도, 63573, 대한민국"
461002d5,20210814163002400,126.483287,33.47427,"1100로, 노형동, 제주시, 제주특별자치도, 63087, 대한민국"
461002db,20210814163002432,126.354695,33.353908,"월각로, 제주시, 제주특별자치도, 63038, 대한민국"
461006da,20210814163002432,126.204591,33.367744,"일주서로, 판포리, 제주시, 제주특별자치도, 63002, 대한민국"
461002db,20210814163002447,126.354695,33.353908,"월각로, 제주시, 제주특별자치도, 63038, 대한민국"
